Analista Desenvolvedor Java Senior, Área e especialização profissional: Informática, TI, Telecomunicações - Programador / Desenvolvedor;Nível hierárquico: Analista;Local de trabalho: São Paulo, SP;A Alcateia Talentos Humanos, consultoria especializada em Seleção de Profissionais de TI, está busca de candidatos com o seguinte perfil.;Analista Desenvolvedor Java Nível Sênior;1. Pesquisa e aplicabilidade do conhecimento;2. Conhecimento de linguagens apropriadas para Microserviços;3. Conhecimento de Arquitetura e desenvolvimento na nuvem;4. Conhecimento de desenvolvimento utilizando tecnologias open source;5. Conhecimento em Java;6. Experiência em desenvolvimento utilizando banco de dados relacional e NoSQL;7. Python (Diferencial);8. Groovy;9. Spring;10. JMS;11. Angular (Diferencial);12. Node.js (Diferencial);13. Web Services;14. Sonar;15. Jenkins;16. JMeter;17. Softwares: DynamoDB e Elastic, Rabbit, Jboss, Postgree (Diferencial);18. Softwares: Rabbit, Jboss, Postgree (Diferencial);Local:  Zona Sul (próx à estação Conceição do Metrô);Contratação: CLT;Benefícios:  VR de 20,00 e Bradesco Saude;Escolaridade Mínima: Curso Técnico;Programação: Java, Python;Assistência médica, Vale-refeição
Analista Desenvolvedor Sênior, Área e especialização profissional: Informática, TI, Telecomunicações - Programador / Desenvolvedor;Nível hierárquico: Analista;Local de trabalho: São Paulo, SP;Integrar o Time de desenvolvimento Digital;Desenvolver soluções tecnológicas que façam parte da estratégia (Customizações, integrações e novos produtos);Desenvolver e manter APIs em nuvem e onPrem utilizando arquiteturas distribuídas;Trazer soluções práticas e inovadoras que possibilitem o desenvolvimento das soluções;Participar de Ritos ágeis;Competências Técnicas:;Javascript moderno (ES6, Typescript, etc.);;Python;Outras linguagens como diferencial;1+ anos de experiência com bancos relacionais;1+ anos de experiência com bancos não relacionais;2+ anos de experiência construindo e mantendo APIs em ambientes de produção;Experiência em projetos com Docker (Kubernetes diferencial);Ter participado de projetos em núvem com parceiros de mercado (AWS, Azure, GCP);Escolaridade Mínima: Ensino Superior;Programação: Java, JavaScript, Python
Analista De Desenvolvimento Jr, Área e especialização profissional: Informática, TI, Telecomunicações - TI;Nível hierárquico: Analista;Local de trabalho: São Paulo, SP;Desenvolver e sustentar automações de processos de carga e extração de bases para relatórios.;Pré requisitos:;Excel;PHP;MySQL;Python;Será considerado diferencial conhecimento em Data Studio.;Benefícios:;-. CONVÊNIOS EDUCACIONAIS;-. GYMPASS;-. PLANO DE CARREIRA;-. SEGURO DE VIDA;-. AO;-. VT;-. AM;-. TICKET RESTAURANTE;Escolaridade Mínima: Ensino Médio (2º Grau)
Analista De Desenvolvimento Ti - Programador, Área e especialização profissional: Informática, TI, Telecomunicações - TI;Nível hierárquico: Analista;Local de trabalho: Vinhedo, SP;Analista de Desenvolvimento;Atividades;==========;Desenvolvimento e sustentação de aplicações e sistemas internos;Analisar Incidentes da solução em clientes;Disponibilizar solução de contorno quando necessário;Validar/Monitorar a Solução após intervenções;Orientação do Cliente no esclarecimentos de dúvidas do sistema;Requisitos;==========;Sólidos conhecimentos em Linux, instalação e administração;Sólidos conhecimentos em linguagem de programação de sistemas(Como C, C++, Rust, Go e similares);Redes de computadores, TCP/IP e UDP;Docker/Containers;Conhecimentos de banco de dados MySQL/MariaDB ou PostgreSQL;Desejáveis;==========;Entendimento de Metodologias ágeis;Conhecimentos de eletrônica;Integração contínua;Visão de negócio, criativo e orientado a novas tecnologias;Escolaridade Mínima: Ensino Superior;Habilitação para dirigir;Veículo próprio;Disponibilidade para viajar;Banco de dados: Oracle, PostgreSQL, SQL Server;Programação: VB.Net, Ruby, R, Python, PHP, MATLAB, JavaScript, Java, HTML, Erlang, jQuery, Cuda extensions, CSS, COBOL, C++, C+, C#, C, ASP.Net, ASP, Dot Net;Aplicações de Escritório: StarOffice, Open Office, Microsoft Word, Microsoft PowerPoint, LibreOffice, Microsoft Excel, Microsoft Access, Lotus Notes, Microsoft Outlook;Sistemas Operacionais: Linux, JavaOS, Windows
Analista De Implantação - Pré Vendas, Área e especialização profissional: Informática, TI, Telecomunicações - Programador / Desenvolvedor;Nível hierárquico: Analista;Local de trabalho: São Paulo, SP;Atividades:;Entendimento de necessidade técnica, apresentação e defesa de soluções de PAM (Privileged Access Management) em clientes;;Análise de RFPs e editais;;Dimensionamento de produtos, serviços e apoio na elaboração de propostas técnicas para soluções PAM;;Coordenação e/ou realização de Provas de Conceito;;Participação no desenvolvimento de portfólio de soluções PAM;;Interação com revendas/canais para alinhamento técnico de projetos e soluções.;Participará de reuniões junto aos clientes;;Coordenação e/ou implantação de projetos de PAM em clientes.;Idioma: Inglês Fluente - Espanhol Intermediário;Conhecimentos:;API Restful Conhecimento Linux, Windows Server, Balanceadores de carga, Proxy, SQL, Redes TCP/IP, ActiveDirectory, Ldap, DevOps, Banco de Dados, Python, SNMP, Syslog, SIEM.;Não é necessário domínio em todas as tecnologias citadas, porém é desejável que tenha noções de como funcionam e os contextos em que se aplicam. Conhecimento em arquitetura Cloud (Pública e privada) -- -- Conhecimento em padrões de segurança (ISO 27000, PCI, HIPAA, LGPD);Escolaridade: Superior completo em áreas da tecnologia;Diferencial: Diferencial MBA/Pós em Segurança da informação, certificação CCNA, Security+, LPI-1, LPI-2, Certificação ITIL, COBIT, SCRUM, trabalhou com vendas.;Benefícios: VT, VR, Convênio Bradesco, Gympass/  PJ + Benefícios: Gympass e 20 dias de férias remunerados.;Disponibilidade para viagens Idade entre 28 e 35 anos;Escolaridade Mínima: Ensino Superior;Inglês (Avançado), Espanhol (Intermediário);Disponibilidade para viajar;Assistência médica, Vale-refeição, Vale-transporte
Analista Programador - Ia, Área e especialização profissional: Informática, TI, Telecomunicações - Programador / Desenvolvedor;Nível hierárquico: Analista;Local de trabalho: São Paulo, SP;Buscamos profissionais comprometidos com o desenvolvimento da empresa e de suas próprias habilidades, que possuam conhecimento em python, machine learn e deep learn para integrar nosso time de desenvolvedores.;Formação Superior em Ciências da Computação, Engenharia da Computação, Analise e desenvolvimento de Sistemas ou áreas afins.;Será considerado diferencial para esta  conhecimentos em Tensor Flow, AWS Lambda, RDS , PostgreSQL, processamento de imagens, OCR;Escolaridade Mínima: Ensino Superior;Inglês (Avançado);Assistência médica, Assistência odontológica, Auxílio creche, Participação nos lucros, Previdência Privada, Seguro de Vida, Vale-alimentação, Vale-refeição, Vale-transporte
Analista Programador .Net, Área e especialização profissional: Informática, TI, Telecomunicações - Programador / Desenvolvedor;Nível hierárquico: Analista;Local de trabalho: São Paulo, SP;Atuar com desenvolvimento de Front-End e Back-End de aplicações Web;;Desenvolver os requisitos dos projetos conforme definições de negócio e técnico;;Propor soluções inovadoras para melhoria contínua do software;;Realizar testes funcionais dos desenvolvimentos realizados;;Experiência em desenvolvimento de aplicações Web utilizando as ferramentas: MS Visual Studio 2017, VSCode, Crystal Report, SQL Server 2016 (transact SQL) e Azure Devops.;Conhecimentos avançados em:;Angular, Bootstrap, ASP.NET Core, ASP.NET MVC, TypeScript, WebAPI/WCF (Rest e SOAP), C, HTML5, CSS3, JavaScript, Jquery, Entity Framework SOLID.;Escolaridade Mínima: Ensino Superior;Inglês (Intermediário);Programação: ASP, VB.Net, Ruby, R, Python, PHP, MATLAB, jQuery, JavaScript, Java, HTML, Dot Net, Cuda extensions, CSS, COBOL, C++, C+, C#, C, ASP.Net, Erlang;Sistemas Operacionais: NetBSD;Outros programas: ERP;Assistência médica, Assistência odontológica, Vale-refeição, Vale-transporte
Analista Programador Php, Área e especialização profissional: Informática, TI, Telecomunicações - Programador / Desenvolvedor;Nível hierárquico: Analista;Local de trabalho: Barueri, SP;Desenvolver e efetuar manutenção em sistemas com as linguagens: Linux OS, PHP, MySQL, Laravel, CakePHP, CSS, JavaScript, Ionic.;Necessários bons conhecimentos em: Windows OS, Mac OS, Ruby on rails, Framework Phalcon4, PostgreSql, MongoDB, Node.js, Express.js, Angular, Gerenciamento AWS e boa lógica de programação.;Regime de contratação: Prestador de serviços (PJ);Horário: De segunda a sexta, das 8h às 17h.;Local: Avenida Paulista;Escolaridade Mínima: Ensino Superior;Banco de dados: PostgreSQL, SQL Server;Programação: CSS, jQuery, PHP, Python;Aplicações de Escritório: Microsoft Excel;Sistemas Operacionais: JavaOS, Linux, Mac OS, Windows
Analista Programador - Python, Área e especialização profissional: Informática, TI, Telecomunicações - Programador / Desenvolvedor;Nível hierárquico: Analista;Local de trabalho: São Paulo, SP;Descrição:;Irá realizar as fases de elaboração de requisitos e da programação de sistemas, desenvolve, testa e implementa. Conhece tecnicamente as fases das atividades, identifica e orienta na solução de problemas. Elabora, coordena e orienta atividades de correção e manutenção dos programas. Codifica e realiza os testes, prepara documentação e produz manuais de operação. Realiza a implementação e a manutenção de novos sistemas. Ajusta sistemas existentes para acompanha as mudanças e necessidades dos usuários.;Qualificação:;Competências técnicas necessárias: Experiência em RPA com e sem ferramentas, Programação Python para automação operacional (WebScrapping).;Conhecimento desejável: Desejável conhecimento de React, Conhecimento dos framework Django é diferencial.;Formação:;Nível superior em algum curso de tecnologia concluído ou próximo do término.;Local de trabalho:;São Paulo / SP;Escolaridade Mínima: Ensino Superior;Assistência médica, Assistência odontológica, Cesta básica, Vale-alimentação, Vale-refeição, Vale-transporte
Analista De Sistemas - C, React-Native, Sql, Área e especialização profissional: Informática, TI, Telecomunicações - Programador / Desenvolvedor;Nível hierárquico: Analista;Número de vagas: 2;Local de trabalho: São Paulo, SP;Profissional responsável por desenvolver aplicações para dispositivos móveis e um portal web usando React-Native no front-end e C/SQL/PostgresSQL como back-end.;Escolaridade Mínima: Ensino Superior;Português (Avançado), Inglês (Básico);Banco de dados: Oracle, PostgreSQL, SQL Server;Programação: ASP.Net, C#, HTML, Java, JavaScript, jQuery, Python;Sistemas Operacionais: Linux, Windows;Assistência médica, Comissões
Analista De Sistemas Senior - Web Python, Área e especialização profissional: Informática, TI, Telecomunicações - Programador / Desenvolvedor;Nível hierárquico: Analista;Local de trabalho: São Paulo, SP;Ensino Superior completo;;Experiência mínima de 6 anos atuando com desenvolvimento de sistemas, sendo 2 anos atuando como Analista Sênior;;Sólidos conhecimentos no desenvolvimento web com: Python 3x, Flask, Django;;Sólidos conhecimentos em HTML, CSS, JavaScript;;Experiência com algum dos frameworks JavaScript (Angular, Vue, React);;Habilidade com desenvolvimento em ambientes Linux;;Aplicação de boas práticas de programação (clean code);;Sólidos conhecimentos em Design Patterns e Orientação a objeto;;PEP 8 - Style Guide for Python Code;Sólidos conhecimentos no desenvolvimento de serviços Windows e Web (asmx e web.api, utilizando protocolos SOAP e REST);;Experiência com banco de dados Sql Server, Procedures, Triggers, Functions;;Conhecimento em ferramentas de controle de versão (TFS, Git);;Já ter trabalhado com Docker;;Já ter trabalhado com Redis;;Experiência com Metodologia Ágil (Scrum);;Já ter trabalhado em projetos utilizando Python com Flask;Escolaridade Mínima: Ensino Superior;Assistência médica, Assistência odontológica, Auxílio farmácia, Vale-transporte
